Category,Staff code,Date
Academic EXC Determined,PWGM,10/11/2016
Academic EXC Determined,PWGM,10/11/2016
Academic EXC Determined,PWGM,10/11/2016
Academic EXC Determined,PWGM,10/11/2016
Academic EXC Determined,PWGM,10/11/2016
Incomplete Work,JR,10/11/2016
Incomplete Work,JR,10/11/2016
Infraction,PAW,10/11/2016
Academic EXC Motivated,AM,10/11/2016
Academic EXC Motivated,AM,10/11/2016
Academic EXC Motivated,AM,10/11/2016
Academic EXC Motivated,AM,10/11/2016
Infraction,HMP,10/11/2016
Academic EXC General,GSL,10/11/2016
Infraction,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Motivated,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Academic EXC Independent,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Infraction,CMLK,10/11/2016
Academic EXC Motivated,CMLK,10/11/2016
Academic EXC Motivated,CMLK,10/11/2016
Academic EXC Motivated,JHP,10/11/2016
Academic EXC Curious,ARE,10/11/2016
Academic EXC Motivated,TBB,10/11/2016
Academic EXC Creative,SP,10/11/2016
Academic EXC Determined,TBB,10/11/2016
Academic EXC Creative,SP,10/11/2016
Academic EXC Creative,SP,10/11/2016
Academic EXC Creative,SP,10/11/2016
Academic EXC Creative,SP,10/11/2016
Academic EXC Independent,TBB,10/11/2016
Academic EXC Determined,TBB,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Academic EXC Creative,ERM,10/11/2016
Infraction,PSJ,10/11/2016
Infraction,ASK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Co-Curricular EXC Creative,SLK,10/11/2016
Academic EXC Reflective,ERM,10/11/2016
Academic EXC Reflective,ERM,10/11/2016
Academic EXC Curious,ERM,10/11/2016
Academic EXC Independent,ERM,10/11/2016
Incomplete Work,PMM,10/11/2016
Incomplete Work,PMM,10/11/2016
Incomplete Work,PMM,10/11/2016
Incomplete Work,PMM,10/11/2016
Incomplete Work,PMM,10/11/2016
Academic EXC General,PMM,10/11/2016
Academic EXC General,PMM,10/11/2016
Academic EXC General,PMM,10/11/2016
Academic EXC General,PMM,10/11/2016
Academic EXC General,AWD,10/11/2016
Academic EXC General,AWD,10/11/2016
Incomplete Work,AWD,10/11/2016
Academic EXC Creative,LJA,10/11/2016
Infraction,JLP,11/11/2016
Infraction,RAC,11/11/2016
Infraction,RAC,11/11/2016
Infraction,RAC,11/11/2016
Infraction,TWE,11/11/2016
Academic EXC Determined,ARE,11/11/2016
Academic EXC Determined,ARE,11/11/2016
Academic EXC Reflective,ARE,11/11/2016
Infraction,JEA,11/11/2016
Infraction,JEA,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC General,TWE,11/11/2016
Academic EXC Motivated,TWE,11/11/2016
Academic EXC General,GM,11/11/2016
Academic EXC Creative,HG,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Academic EXC General,DRM,11/11/2016
Infraction,AWD,11/11/2016
Infraction,AWD,11/11/2016
Infraction,AWD,11/11/2016
Infraction,CMLK,11/11/2016
Infraction,CMLK,11/11/2016
Infraction,CMLK,11/11/2016
Infraction,CMLK,11/11/2016
Infraction,CMLK,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Co-Curricular EXC Determined,DRM,11/11/2016
Academic EXC Determined,ERM,11/11/2016
Academic EXC Determined,ERM,11/11/2016
Academic EXC Determined,ERM,11/11/2016
Academic EXC Determined,ERM,11/11/2016
Academic EXC General,KJ,11/11/2016
Academic EXC General,KJ,11/11/2016
Academic EXC General,CDP,11/11/2016
Academic EXC General,CDP,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC Motivated,CMLK,11/11/2016
Co-Curricular EXC Determined,SP,11/11/2016
Academic EXC Curious,CMLK,11/11/2016
Academic EXC Curious,CMLK,11/11/2016
Academic EXC Independent,CMLK,11/11/2016
Academic EXC Determined,JHP,11/11/2016
Academic EXC Determined,JHP,11/11/2016
Academic EXC Determined,JHP,11/11/2016
Academic EXC Determined,JHP,11/11/2016
Infraction,GM,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,JLP,11/11/2016
Academic EXC Motivated,AWD,11/11/2016
Co-Curricular EXC Motivated,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Infraction,LJB,11/11/2016
Academic EXC Determined,RD,11/11/2016
Academic EXC Determined,RD,11/11/2016
Academic EXC Independent,AWD,11/11/2016
Academic EXC Independent,AWD,11/11/2016
Academic EXC Independent,AWD,11/11/2016
Academic EXC Independent,AWD,11/11/2016
Academic EXC Determined,RD,11/11/2016
Academic EXC Determined,RD,11/11/2016
Academic EXC Determined,RD,11/11/2016
Academic EXC Curious,PMM,11/11/2016
Academic EXC Curious,PMM,11/11/2016
Academic EXC Curious,PMM,11/11/2016
Academic EXC Motivated,JKC,11/11/2016
Infraction,PMM,11/11/2016
Infraction,PMM,11/11/2016
Infraction,PMM,11/11/2016
Infraction,PMM,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Determined,RAC,11/11/2016
Academic EXC Independent,RAC,11/11/2016
Co-Curricular EXC Curious,DB,11/11/2016
Academic EXC Determined,JH,11/11/2016
Infraction,RD,11/11/2016
Infraction,RD,11/11/2016
Academic EXC General,DJB,11/11/2016
Academic EXC General,DJB,11/11/2016
Academic EXC General,DJB,11/11/2016
Academic EXC General,DJB,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Incomplete Work,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC General,PWGM,11/11/2016
Academic EXC Determined,JRN,11/11/2016
Infraction,JR,11/11/2016
Infraction,JR,11/11/2016
Infraction,JLP,11/11/2016
Infraction,ADD,11/11/2016
Infraction,GM,11/11/2016
Random Act of Kindness - Good College Spirit EXC,SP,13/11/2016
Co-Curricular EXC General,SMC,14/11/2016
Academic EXC Determined,ERM,14/11/2016
Academic EXC Motivated,GM,14/11/2016
Academic EXC Determined,ERM,14/11/2016
Academic EXC Motivated,JKC,14/11/2016
Incomplete Work,DJT,14/11/2016
Academic EXC Motivated,JKC,14/11/2016
Infraction,ARE,14/11/2016
Academic EXC Determined,ARE,14/11/2016
Academic EXC Motivated,CEA,14/11/2016
Infraction,ARE,14/11/2016
Infraction,ARE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Incomplete Work,TWE,14/11/2016
Infraction,ARE,14/11/2016
Infraction,ARE,14/11/2016
Infraction,ARE,14/11/2016
Infraction,RD,14/11/2016
Infraction,CMLK,14/11/2016
Infraction,CMLK,14/11/2016
Infraction,DJT,14/11/2016
Incomplete Work,GSL,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Academic EXC Curious,LJA,14/11/2016
Infraction,RCS,14/11/2016
Incomplete Work,PMM,14/11/2016
Incomplete Work,PMM,14/11/2016
Incomplete Work,PMM,14/11/2016
Academic EXC Independent,JHP,14/11/2016
Academic EXC Independent,JHP,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Academic EXC General,PMM,14/11/2016
Infraction,YDU,14/11/2016
Academic EXC General,AM,14/11/2016
Academic EXC General,AM,14/11/2016
Academic EXC General,AM,14/11/2016
Academic EXC General,AM,14/11/2016
Academic EXC General,AM,14/11/2016
Infraction,TWE,14/11/2016
Infraction,TWE,14/11/2016
Infraction,TWE,14/11/2016
Infraction,TWE,14/11/2016
Infraction,TWE,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Academic EXC Motivated,JLP,14/11/2016
Infraction,ERM,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Academic EXC Independent,TWE,14/11/2016
Infraction,ASK,14/11/2016
Infraction,TMA,14/11/2016
Academic EXC Curious,ARE,14/11/2016
Academic EXC Curious,ARE,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Infraction,LERM,14/11/2016
Infraction,LERM,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Infraction,DJT,14/11/2016
Incomplete Work,PWGM,14/11/2016
Academic EXC General,PWGM,14/11/2016
Academic EXC General,PWGM,14/11/2016
Incomplete Work,PWGM,14/11/2016
Academic EXC General,PWGM,14/11/2016
Academic EXC General,PWGM,14/11/2016
Academic EXC Creative,JEA,14/11/2016
Infraction,JEA,14/11/2016
Incomplete Work,AJM,14/11/2016
Incomplete Work,AJM,14/11/2016
Infraction,HG,14/11/2016
Infraction,HG,14/11/2016
Infraction,HG,14/11/2016
Incomplete Work,AJM,14/11/2016
Incomplete Work,AJM,14/11/2016
Infraction,HG,14/11/2016
Academic EXC Creative,JEA,14/11/2016
Infraction,JEA,14/11/2016
Incomplete Work,HG,14/11/2016
Incomplete Work,HG,14/11/2016
Incomplete Work,HG,14/11/2016
Incomplete Work,HG,14/11/2016
Incomplete Work,PWGM,14/11/2016
Academic EXC Motivated,CMLK,14/11/2016
Academic EXC Motivated,CMLK,14/11/2016
Academic EXC Motivated,CMLK,14/11/2016
Infraction,ASK,14/11/2016
Incomplete Work,PWGM,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Academic EXC General,TBB,14/11/2016
Incomplete Work,AM,14/11/2016
Incomplete Work,AM,14/11/2016
Incomplete Work,AM,14/11/2016
Incomplete Work,AM,14/11/2016
Incomplete Work,AM,14/11/2016
Infraction,AM,14/11/2016
Infraction,AM,14/11/2016
Academic EXC Motivated,AM,14/11/2016
Academic EXC Motivated,AM,14/11/2016
Academic EXC Motivated,AM,14/11/2016
Academic EXC Motivated,AM,14/11/2016
Academic EXC Motivated,AM,14/11/2016
Academic EXC Independent,CLK,14/11/2016
Academic EXC Determined,TW,14/11/2016
Infraction,TWE,14/11/2016
Incomplete Work,LJC,14/11/2016
Academic EXC Determined,LJC,14/11/2016
Incomplete Work,LJC,14/11/2016
Academic EXC Determined,LJC,14/11/2016
Infraction,AM,14/11/2016
Infraction,JLP,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Academic EXC Motivated,YDU,14/11/2016
Infraction,RAC,14/11/2016
Infraction,RAC,14/11/2016
Infraction,RD,14/11/2016
Co-Curricular EXC Determined,RD,14/11/2016
Infraction,RD,14/11/2016
Academic EXC Determined,JLP,14/11/2016
Academic EXC Determined,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Incomplete Work,JLP,14/11/2016
Academic EXC Determined,JLP,14/11/2016
Academic EXC Determined,JLP,14/11/2016
Academic EXC Motivated,AWD,14/11/2016
Academic EXC Motivated,AWD,14/11/2016
Academic EXC Motivated,AWD,14/11/2016
Academic EXC Motivated,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Incomplete Work,AWD,14/11/2016
Incomplete Work,AWD,14/11/2016
Academic EXC Independent,AWD,14/11/2016
Incomplete Work,MJM,14/11/2016
Incomplete Work,MJM,14/11/2016
Incomplete Work,MJM,14/11/2016
Incomplete Work,MJM,14/11/2016
Incomplete Work,MJM,14/11/2016
Infraction,RBC,15/11/2016
Infraction,RBC,15/11/2016
Infraction,YDU,15/11/2016
Infraction,YDU,15/11/2016
Infraction,YDU,15/11/2016
Infraction,RAC,15/11/2016
Infraction,RAC,15/11/2016
Infraction,CDP,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,PWGM,15/11/2016
Academic EXC Determined,ERM,15/11/2016
Academic EXC Determined,ERM,15/11/2016
Academic EXC Determined,ERM,15/11/2016
Incomplete Work,PAW,15/11/2016
Academic EXC Determined,CMLK,15/11/2016
Infraction,CMLK,15/11/2016
Infraction,CMLK,15/11/2016
Infraction,CMLK,15/11/2016
Infraction,CMLK,15/11/2016
Infraction,CMLK,15/11/2016
Academic EXC General,ERM,15/11/2016
Academic EXC Independent,ARE,15/11/2016
Incomplete Work,ARE,15/11/2016
Academic EXC Determined,ERM,15/11/2016
Academic EXC General,ERM,15/11/2016
Academic EXC Determined,SLK,15/11/2016
Infraction,SLK,15/11/2016
Infraction,SLK,15/11/2016
Infraction,SLK,15/11/2016
Academic EXC Determined,CDP,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Infraction,APRD,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Infraction,SAB,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Infraction,SAB,15/11/2016
Infraction,RD,15/11/2016
Academic EXC General,KFS,15/11/2016
Academic EXC General,KFS,15/11/2016
Academic EXC Curious,ARE,15/11/2016
Infraction,ARE,15/11/2016
Infraction,ARE,15/11/2016
Infraction,ARE,15/11/2016
Academic EXC Open-minded,ARE,15/11/2016
Academic EXC Reflective,ARE,15/11/2016
Infraction,ARE,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Academic EXC Creative,ECH,15/11/2016
Infraction,RAC,15/11/2016
Incomplete Work,TW,15/11/2016
Infraction,ARE,15/11/2016
Academic EXC Creative,JEA,15/11/2016
Academic EXC Creative,JEA,15/11/2016
Incomplete Work,DJPS,15/11/2016
Incomplete Work,DJPS,15/11/2016
Incomplete Work,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Determined,DJPS,15/11/2016
Academic EXC Creative,SP,15/11/2016
Academic EXC Creative,SP,15/11/2016
Academic EXC Creative,SP,15/11/2016
Academic EXC Creative,SP,15/11/2016
Academic EXC Creative,SP,15/11/2016
Academic EXC Creative,SP,15/11/2016
Infraction,RME,15/11/2016
Academic EXC General,PWGM,15/11/2016
Academic EXC General,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Academic EXC Independent,AWD,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,PWGM,15/11/2016
Infraction,RD,15/11/2016
Infraction,RD,15/11/2016
Infraction,YDU,15/11/2016
Infraction,YDU,15/11/2016
Infraction,JEA,15/11/2016
Academic EXC Creative,CMLK,15/11/2016
Academic EXC Creative,CMLK,15/11/2016
Infraction,ASK,15/11/2016
Infraction,JKC,15/11/2016
Infraction,JKC,15/11/2016
Infraction,JKC,15/11/2016
Infraction,JKC,15/11/2016
Infraction,CDP,15/11/2016
Academic EXC General,DJB,15/11/2016
Academic EXC General,DJB,15/11/2016
Academic EXC General,DJB,15/11/2016
Academic EXC Motivated,ACW,15/11/2016
Academic EXC Determined,AH,15/11/2016
Infraction,MJM,15/11/2016
Infraction,MJM,15/11/2016
Infraction,MJM,15/11/2016
Infraction,MJM,15/11/2016
Infraction,MJM,15/11/2016
Infraction,MJM,15/11/2016
Incomplete Work,SLK,15/11/2016
Incomplete Work,SLK,15/11/2016
Incomplete Work,SLK,15/11/2016
Incomplete Work,SLK,15/11/2016
Incomplete Work,SLK,15/11/2016
Academic EXC Creative,SGA,15/11/2016
Random Act of Kindness - Good College Spirit EXC,SGA,15/11/2016
Academic EXC Creative,SGA,15/11/2016
