Category code,Category,Staff code,Date
EXC7MO,Academic EXC Motivated,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INF,Infraction,JR,24/11/2016
EXC7IN,Academic EXC Independent,DJPS,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
INCWOR,Incomplete Work,JR,24/11/2016
EXC7CR,Academic EXC Creative,ERM,25/11/2016
INF,Infraction,JAK,25/11/2016
EXC7CM,Co-Curricular EXC Motivated,JAK,25/11/2016
EXC7CM,Co-Curricular EXC Motivated,JAK,25/11/2016
EXC7CM,Co-Curricular EXC Motivated,JAK,25/11/2016
EXC7OP,Academic EXC Open-minded,ERM,25/11/2016
EXCACT,Co-Curricular EXC General,ERM,25/11/2016
EXC7CM,Co-Curricular EXC Motivated,AWD,25/11/2016
EXC7DE,Academic EXC Determined,AH,25/11/2016
EXC7CT,Co-Curricular EXC Creative,ARE,25/11/2016
EXCCUR,Academic EXC General,ERM,25/11/2016
EXC7MO,Academic EXC Motivated,JR,25/11/2016
EXC7DE,Academic EXC Determined,AH,25/11/2016
EXC7DE,Academic EXC Determined,GM,25/11/2016
EXC7DE,Academic EXC Determined,GM,25/11/2016
EXC7DE,Academic EXC Determined,GM,25/11/2016
EXC7DE,Academic EXC Determined,GM,25/11/2016
EXC7DE,Academic EXC Determined,GM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7IN,Academic EXC Independent,ERM,25/11/2016
EXC7MO,Academic EXC Motivated,SP,25/11/2016
EXC7MO,Academic EXC Motivated,SP,25/11/2016
EXC7MO,Academic EXC Motivated,SP,25/11/2016
INF,Infraction,JLP,25/11/2016
INF,Infraction,CMLK,25/11/2016
INF,Infraction,CMLK,25/11/2016
INF,Infraction,CMLK,25/11/2016
INF,Infraction,CMLK,25/11/2016
EXC7MO,Academic EXC Motivated,ARE,25/11/2016
EXC7DE,Academic EXC Determined,ARE,25/11/2016
EXC7IN,Academic EXC Independent,ARE,25/11/2016
INF,Infraction,LJC,25/11/2016
INF,Infraction,LJC,25/11/2016
INF,Infraction,LJC,25/11/2016
EXCACT,Co-Curricular EXC General,DRM,25/11/2016
EXC7IN,Academic EXC Independent,JHP,25/11/2016
EXC7IN,Academic EXC Independent,JHP,25/11/2016
EXC7DE,Academic EXC Determined,PWGM,25/11/2016
EXC7DE,Academic EXC Determined,PWGM,25/11/2016
EXC7DE,Academic EXC Determined,PWGM,25/11/2016
EXC7DE,Academic EXC Determined,PWGM,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXC7CR,Academic EXC Creative,JEA,25/11/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AH,25/11/2016
EXC7MO,Academic EXC Motivated,ARE,25/11/2016
EXC7MO,Academic EXC Motivated,ARE,25/11/2016
EXC7MO,Academic EXC Motivated,ARE,25/11/2016
EXC7MO,Academic EXC Motivated,ARE,25/11/2016
INF,Infraction,SS,25/11/2016
EXC7MO,Academic EXC Motivated,DJPS,25/11/2016
EXC7MO,Academic EXC Motivated,DJPS,25/11/2016
EXC7MO,Academic EXC Motivated,DJPS,25/11/2016
EXC7MO,Academic EXC Motivated,DJPS,25/11/2016
EXC7MO,Academic EXC Motivated,DJPS,25/11/2016
EXC7MO,Academic EXC Motivated,CMLK,25/11/2016
EXC7MO,Academic EXC Motivated,CMLK,25/11/2016
EXC7MO,Academic EXC Motivated,CMLK,25/11/2016
EXC7MO,Academic EXC Motivated,CMLK,25/11/2016
EXC7MO,Academic EXC Motivated,CMLK,25/11/2016
EXC7CR,Academic EXC Creative,GM,25/11/2016
EXC7CR,Academic EXC Creative,GM,25/11/2016
INF,Infraction,GM,25/11/2016
EXC7MO,Academic EXC Motivated,GM,25/11/2016
EXC7MO,Academic EXC Motivated,GM,25/11/2016
EXCACT,Co-Curricular EXC General,CMLK,25/11/2016
EXCACT,Co-Curricular EXC General,CMLK,25/11/2016
EXCACT,Co-Curricular EXC General,CMLK,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INCWOR,Incomplete Work,LJA,25/11/2016
INF,Infraction,JH,25/11/2016
INF,Infraction,JH,25/11/2016
INF,Infraction,LJB,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INCWOR,Incomplete Work,ARE,25/11/2016
INF,Infraction,LJB,25/11/2016
INF,Infraction,LJB,25/11/2016
INF,Infraction,LJB,25/11/2016
INF,Infraction,LJB,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,JH,25/11/2016
EXC7MO,Academic EXC Motivated,AMD,25/11/2016
EXC7MO,Academic EXC Motivated,AMD,25/11/2016
EXC7MO,Academic EXC Motivated,AMD,25/11/2016
EXC7MO,Academic EXC Motivated,AMD,25/11/2016
INF,Infraction,TBB,25/11/2016
INF,Infraction,TBB,25/11/2016
INF,Infraction,TBB,25/11/2016
INF,Infraction,TBB,25/11/2016
EXC7CR,Academic EXC Creative,JHP,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
EXC7MO,Academic EXC Motivated,APRD,27/11/2016
INCWOR,Incomplete Work,ADD,27/11/2016
INCWOR,Incomplete Work,ADD,27/11/2016
INCWOR,Incomplete Work,ADD,27/11/2016
INCWOR,Incomplete Work,ADD,27/11/2016
INCWOR,Incomplete Work,RCS,28/11/2016
INCWOR,Incomplete Work,ECH,28/11/2016
INCWOR,Incomplete Work,ARE,28/11/2016
INCWOR,Incomplete Work,ARE,28/11/2016
INCWOR,Incomplete Work,ARE,28/11/2016
INCWOR,Incomplete Work,ARE,28/11/2016
INF,Infraction,JKC,28/11/2016
INF,Infraction,JKC,28/11/2016
INF,Infraction,JLP,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7MO,Academic EXC Motivated,TWE,28/11/2016
EXC7CR,Academic EXC Creative,ERM,28/11/2016
EXC7CR,Academic EXC Creative,ERM,28/11/2016
EXC7MO,Academic EXC Motivated,JHP,28/11/2016
EXC7IN,Academic EXC Independent,TWE,28/11/2016
INF,Infraction,TBB,28/11/2016
INF,Infraction,TBB,28/11/2016
INF,Infraction,TBB,28/11/2016
EXC7IN,Academic EXC Independent,RAC,28/11/2016
EXC7IN,Academic EXC Independent,JKC,28/11/2016
EXC7CR,Academic EXC Creative,RAC,28/11/2016
EXC7IN,Academic EXC Independent,AWD,28/11/2016
EXC7IN,Academic EXC Independent,AWD,28/11/2016
INF,Infraction,JHP,28/11/2016
INF,Infraction,JHP,28/11/2016
INF,Infraction,JHP,28/11/2016
EXC7IN,Academic EXC Independent,JHP,28/11/2016
INF,Infraction,TBB,28/11/2016
INF,Infraction,TBB,28/11/2016
EXCCUR,Academic EXC General,TBB,28/11/2016
INF,Infraction,SLK,28/11/2016
INF,Infraction,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
INCWOR,Incomplete Work,SLK,28/11/2016
EXC7DE,Academic EXC Determined,RME,28/11/2016
EXC7DE,Academic EXC Determined,RME,28/11/2016
EXC7DE,Academic EXC Determined,RME,28/11/2016
EXC7DE,Academic EXC Determined,RME,28/11/2016
EXC7DE,Academic EXC Determined,RME,28/11/2016
EXC7MO,Academic EXC Motivated,JHP,28/11/2016
EXC7MO,Academic EXC Motivated,JHP,28/11/2016
EXC7MO,Academic EXC Motivated,JHP,28/11/2016
EXC7MO,Academic EXC Motivated,JKC,28/11/2016
INF,Infraction,CMLK,28/11/2016
INF,Infraction,CMLK,28/11/2016
EXC7DE,Academic EXC Determined,CAM,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INCWOR,Incomplete Work,LJC,28/11/2016
INF,Infraction,MJM,28/11/2016
INF,Infraction,MJM,28/11/2016
EXC7RE,Academic EXC Reflective,ARE,28/11/2016
EXC7DE,Academic EXC Determined,RD,28/11/2016
EXC7DE,Academic EXC Determined,RD,28/11/2016
EXC7DE,Academic EXC Determined,RD,28/11/2016
EXC7IN,Academic EXC Independent,GM,28/11/2016
EXC7DE,Academic EXC Determined,RD,28/11/2016
EXC7IN,Academic EXC Independent,CLK,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,LERM,28/11/2016
INF,Infraction,DJT,28/11/2016
INF,Infraction,RCS,28/11/2016
INF,Infraction,RCS,28/11/2016
INCWOR,Incomplete Work,DJT,28/11/2016
INF,Infraction,CDP,28/11/2016
INF,Infraction,CDP,28/11/2016
INF,Infraction,CDP,28/11/2016
INF,Infraction,CDP,28/11/2016
EXCCUR,Academic EXC General,RD,28/11/2016
EXCCUR,Academic EXC General,RD,28/11/2016
EXCCUR,Academic EXC General,RD,28/11/2016
INF,Infraction,AFJH,28/11/2016
INF,Infraction,AFJH,28/11/2016
EXC7MO,Academic EXC Motivated,JR,28/11/2016
EXC7MO,Academic EXC Motivated,JR,28/11/2016
INCWOR,Incomplete Work,JR,28/11/2016
INF,Infraction,JR,28/11/2016
INCWOR,Incomplete Work,JR,28/11/2016
INF,Infraction,JR,28/11/2016
EXC7DE,Academic EXC Determined,JR,28/11/2016
EXC7DE,Academic EXC Determined,JR,28/11/2016
INCWOR,Incomplete Work,JR,28/11/2016
EXC7IN,Academic EXC Independent,JKC,28/11/2016
EXC7MO,Academic EXC Motivated,JKC,28/11/2016
EXC7CD,Co-Curricular EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7DE,Academic EXC Determined,SP,28/11/2016
EXC7CD,Co-Curricular EXC Determined,JRN,28/11/2016
EXC7CD,Co-Curricular EXC Determined,JRN,28/11/2016
EXC7CD,Co-Curricular EXC Determined,JRN,28/11/2016
EXC7CD,Co-Curricular EXC Determined,JRN,28/11/2016
EXC7CR,Academic EXC Creative,ERM,28/11/2016
INF,Infraction,JEA,28/11/2016
INF,Infraction,JEA,28/11/2016
INF,Infraction,JEA,28/11/2016
INF,Infraction,JEA,28/11/2016
EXC7CR,Academic EXC Creative,JEA,28/11/2016
EXC7CR,Academic EXC Creative,JEA,28/11/2016
EXC7CR,Academic EXC Creative,JEA,28/11/2016
INF,Infraction,RME,28/11/2016
INF,Infraction,RME,28/11/2016
INF,Infraction,RME,28/11/2016
INF,Infraction,RME,28/11/2016
INCWOR,Incomplete Work,PMG,28/11/2016
INCWOR,Incomplete Work,PMG,28/11/2016
EXC7CD,Co-Curricular EXC Determined,CMLK,28/11/2016
EXC7CD,Co-Curricular EXC Determined,CMLK,28/11/2016
INF,Infraction,ARE,28/11/2016
INF,Infraction,ARE,28/11/2016
EXCCUR,Academic EXC General,ERM,28/11/2016
EXCCUR,Academic EXC General,ERM,28/11/2016
EXCCUR,Academic EXC General,ERM,28/11/2016
EXCCUR,Academic EXC General,ERM,28/11/2016
EXCCUR,Academic EXC General,ERM,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7DE,Academic EXC Determined,YDU,28/11/2016
EXC7MO,Academic EXC Motivated,MJM,28/11/2016
INF,Infraction,JH,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXC7CM,Co-Curricular EXC Motivated,APRD,28/11/2016
EXCCUR,Academic EXC General,CMLK,29/11/2016
INF,Infraction,RCS,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
EXCCUR,Academic EXC General,TW,29/11/2016
INCWOR,Incomplete Work,ECH,29/11/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,SP,29/11/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,SP,29/11/2016
EXCCUR,Academic EXC General,CMLK,29/11/2016
EXCCUR,Academic EXC General,CMLK,29/11/2016
INF,Infraction,CMLK,29/11/2016
INF,Infraction,CMLK,29/11/2016
INF,Infraction,CMLK,29/11/2016
INF,Infraction,CMLK,29/11/2016
EXC7MO,Academic EXC Motivated,PWGM,29/11/2016
EXC7MO,Academic EXC Motivated,PWGM,29/11/2016
EXC7MO,Academic EXC Motivated,PWGM,29/11/2016
EXC7MO,Academic EXC Motivated,PWGM,29/11/2016
EXC7MO,Academic EXC Motivated,CAF,29/11/2016
EXC7CU,Academic EXC Curious,SLK,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
EXC7CR,Academic EXC Creative,SP,29/11/2016
INCWOR,Incomplete Work,TW,29/11/2016
INF,Infraction,SAB,29/11/2016
INF,Infraction,SAB,29/11/2016
EXC7MO,Academic EXC Motivated,LJA,29/11/2016
EXC7MO,Academic EXC Motivated,LJA,29/11/2016
EXC7IN,Academic EXC Independent,LJA,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
INF,Infraction,TBB,29/11/2016
INCWOR,Incomplete Work,SAB,29/11/2016
INCWOR,Incomplete Work,SAB,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,DJPS,29/11/2016
EXC7MO,Academic EXC Motivated,AMD,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7RE,Academic EXC Reflective,MJM,29/11/2016
EXC7RE,Academic EXC Reflective,MJM,29/11/2016
EXC7RE,Academic EXC Reflective,MJM,29/11/2016
INCWOR,Incomplete Work,BJW,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7MO,Academic EXC Motivated,JHP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
EXC7DE,Academic EXC Determined,SP,29/11/2016
INF,Infraction,PMM,29/11/2016
INF,Infraction,PMM,29/11/2016
INF,Infraction,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,PMM,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXCCUR,Academic EXC General,APRD,29/11/2016
EXC7DE,Academic EXC Determined,CAF,29/11/2016
EXCCUR,Academic EXC General,SS,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
INF,Infraction,JR,29/11/2016
EXC7IN,Academic EXC Independent,JR,29/11/2016
EXC7DE,Academic EXC Determined,JR,29/11/2016
INF,Infraction,JR,29/11/2016
INF,Infraction,JR,29/11/2016
EXC7DE,Academic EXC Determined,ERM,29/11/2016
EXC7DE,Academic EXC Determined,ERM,29/11/2016
EXC7MO,Academic EXC Motivated,MJM,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
EXC7MO,Academic EXC Motivated,CEA,29/11/2016
INCWOR,Incomplete Work,ECH,29/11/2016
INCWOR,Incomplete Work,ECH,29/11/2016
INCWOR,Incomplete Work,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7MO,Academic EXC Motivated,ECH,29/11/2016
EXC7CO,Co-Curricular EXC Open-minded,AWD,29/11/2016
EXC7CO,Co-Curricular EXC Open-minded,AWD,29/11/2016
EXC7CO,Co-Curricular EXC Open-minded,AWD,29/11/2016
EXC7CO,Co-Curricular EXC Open-minded,AWD,29/11/2016
INF,Infraction,RME,29/11/2016
EXC7DE,Academic EXC Determined,JEA,29/11/2016
EXC7DE,Academic EXC Determined,LJA,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7RE,Academic EXC Reflective,APRD,29/11/2016
EXC7DE,Academic EXC Determined,TWE,29/11/2016
EXC7DE,Academic EXC Determined,TWE,29/11/2016
EXC7DE,Academic EXC Determined,TWE,29/11/2016
EXCUAC,Random Act of Kindness - Good College Spirit EXC,AWD,29/11/2016
EXCACT,Co-Curricular EXC General,AH,30/11/2016
INCWOR,Incomplete Work,JR,30/11/2016
INCWOR,Incomplete Work,JR,30/11/2016
EXC7DE,Academic EXC Determined,ERM,30/11/2016
EXC7DE,Academic EXC Determined,ERM,30/11/2016
INF,Infraction,SAB,30/11/2016
INF,Infraction,SAB,30/11/2016
INF,Infraction,SAB,30/11/2016
INCWOR,Incomplete Work,ECH,30/11/2016
INCWOR,Incomplete Work,ECH,30/11/2016
INCWOR,Incomplete Work,ECH,30/11/2016
INCWOR,Incomplete Work,ECH,30/11/2016
EXC7DE,Academic EXC Determined,RME,30/11/2016
EXC7DE,Academic EXC Determined,RME,30/11/2016
EXC7DE,Academic EXC Determined,RME,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
EXC7DE,Academic EXC Determined,SP,30/11/2016
